time_elapsed,replicate_1,replicate_2,replicate_3,replicate_4,replicate_5,replicate_6,replicate_7,replicate_8,replicate_9,replicate_10,replicate_11,replicate_12,time_elapsed.1,replicate_13,replicate_14,replicate_15
"(820, 830]",0.6286353467561521,0.4704697986577185,0.5087248322147649,0.6791946308724833,0.612751677852349,0.7332214765100656,0.6875838926174489,0.6771812080536915,0.6305369127516773,0.7117449664429526,0.6567114093959733,0.7171140939597311,0.6137583892617451,0.5734899328859054,0.7177852348993295,0.700335570469798
"(830, 840]",0.5265700483091792,0.46321070234113715,0.5759197324414713,0.6869565217391291,0.7294314381270907,0.7752508361204018,0.7006688963210704,0.7367892976588616,0.5675585284280936,0.6190635451505019,0.5545150501672232,0.6862876254180608,0.6535117056856182,0.632107023411371,0.6324414715719056,0.655852842809364
"(840, 850]",0.5659955257270688,0.4348993288590603,0.5120805369127513,0.653691275167785,0.735906040268456,0.7369127516778529,0.750671140939598,0.7446308724832217,0.6191275167785234,0.6731543624161077,0.6026845637583889,0.6942953020134226,0.7191275167785232,0.5553691275167785,0.6600671140939584,0.7644295302013427
"(850, 860]",0.6099925428784477,0.41711409395973176,0.6077181208053692,0.7053691275167777,0.6815436241610723,0.7375838926174494,0.6677852348993278,0.6721476510067108,0.6355704697986573,0.6402684563758386,0.6402684563758382,0.6265100671140935,0.7110738255033546,0.6761744966442937,0.6362416107382541,0.7013422818791935
"(860, 870]",0.5198810850984763,0.4438127090301001,0.5832775919732435,0.6849498327759203,0.7331103678929767,0.7505016722408026,0.6892976588628755,0.7060200668896303,0.6963210702341138,0.6227424749163875,0.6013377926421399,0.6274247491638792,0.6742474916387966,0.6013377926421408,0.6434782608695649,0.7267558528428087
"(870, 880]",0.6181953765846376,0.4476510067114094,0.5734899328859059,0.6359060402684557,0.6305369127516774,0.7208053691275164,0.6392617449664418,0.6822147651006709,0.5828859060402681,0.6939597315436242,0.5744966442953019,0.6929530201342279,0.7033557046979861,0.5781879194630873,0.6610738255033546,0.8177852348993303
"(880, 890]",0.5417598806860549,0.4271812080536909,0.6399328859060395,0.5251677852348997,0.6798657718120803,0.6328859060402675,0.6697986577181207,0.6489932885906035,0.6506711409395979,0.6889261744966442,0.5161073825503357,0.6221476510067102,0.684563758389262,0.5543624161073828,0.705369127516778,0.7661073825503362
"(890, 900]",0.5258268301746555,0.4307692307692308,0.5588628762541801,0.6836120401337784,0.8234113712374586,0.7645484949832778,0.6983277591973229,0.7260869565217395,0.6367892976588625,0.6655518394648821,0.5792642140468227,0.602341137123745,0.645484949832775,0.6685618729096986,0.6782608695652168,0.715050167224081
"(900, 910]",0.5160328113348246,0.3218120805369121,0.5879194630872479,0.599328859060402,0.6711409395973141,0.7134228187919455,0.7640939597315446,0.7674496644295302,0.6127516778523481,0.7798657718120819,0.6151006711409392,0.6355704697986558,0.6510067114093955,0.6184563758389252,0.581208053691274,0.6456375838926165
"(910, 920]",0.6406540319583782,0.41270903010033433,0.47324414715719093,0.6585284280936443,0.6953177257525076,0.6695652173913041,0.8093645484949847,0.7371237458193978,0.6431438127090293,0.7421404682274245,0.60066889632107,0.7454849498327758,0.7354515050167223,0.6882943143812704,0.5762541806020065,0.5214046822742466
"(920, 930]",0.7408650260999222,0.4234899328859059,0.4674496644295305,0.6973154362416096,0.5234899328859062,0.7268456375838929,0.7778523489932891,0.7785234899328858,0.7224832214765091,0.7634228187919471,0.7308724832214756,0.6865771812080527,0.7191275167785242,0.6231543624161078,0.6211409395973149,0.6741610738255025
"(930, 940]",0.6782252050708409,0.5070469798657714,0.4419463087248321,0.6882550335570476,0.5067114093959726,0.8100671140939617,0.7100671140939593,0.7513422818791949,0.6402684563758381,0.6885906040268452,0.6785234899328847,0.609731543624161,0.6499999999999992,0.6822147651006705,0.6553691275167789,0.6553691275167774
"(940, 950]",0.681159420289853,0.43745819397993374,0.47023411371237483,0.6314381270903006,0.3210702341137118,0.7394648829431438,0.783946488294315,0.682943143812709,0.688628762541806,0.657859531772574,0.6852842809364545,0.7344481605351176,0.6852842809364539,0.6588628762541799,0.6775919732441462,0.7220735785953175
"(950, 960]",0.7136465324384754,0.32986577181208004,0.5620805369127513,0.7550335570469797,0.38120805369127503,0.6848993288590591,0.7926174496644303,0.7271812080536916,0.6426174496644289,0.6469798657718112,0.6459731543624165,0.5936241610738248,0.6241610738255033,0.6872483221476505,0.6130872483221458,0.7375838926174497
"(960, 970]",0.6144668158090957,0.49194630872483314,0.5449664429530198,0.8127516778523505,0.4567114093959738,0.6966442953020133,0.7704697986577193,0.7050335570469797,0.5755033557046968,0.5768456375838924,0.6822147651006703,0.6647651006711411,0.6251677852348977,0.7335570469798652,0.69496644295302,0.7023489932885896
"(970, 980]",0.7257525083612009,0.42541806020066913,0.6317725752508356,0.7277591973244154,0.41270903010033433,0.7471571906354512,0.6769230769230768,0.7782608695652189,0.5886287625418051,0.6367892976588635,0.6652173913043474,0.6682274247491636,0.6581939799331097,0.6806020066889638,0.6615384615384607,0.6622073578595329
"(980, 990]",0.518642803877703,0.48389261744966494,0.5755033557046977,0.7399328859060404,0.4768456375838931,0.6006711409395968,0.7214765100671124,0.6590604026845622,0.6604026845637573,0.6285234899328853,0.6999999999999994,0.7120805369127505,0.6191275167785223,0.6499999999999999,0.7003355704697993,0.7228187919463082
"(990, 1000]",0.6927665920954494,0.5154362416107381,0.5872483221476502,0.6825503355704693,0.5506711409395957,0.7929530201342286,0.6791946308724829,0.6922818791946309,0.7053691275167782,0.6607382550335559,0.730872483221476,0.634563758389261,0.48959731543624163,0.6701342281879178,0.5708053691275163,0.7171140939597311
"(1000, 1010]",0.7320698625046422,0.5150501672240798,0.6575250836120391,0.807357859531774,0.5341137123745826,0.7093645484949833,0.8060200668896338,0.6314381270903007,0.6244147157190628,0.6545150501672231,0.5969899665551834,0.7030100334448152,0.6688963210702326,0.6063545150501664,0.6264214046822736,0.6153846153846146
"(1010, 1020]",0.6387024608501103,0.5404682274247494,0.567558528428094,0.7458193979933109,0.4637583892617458,0.7647651006711415,0.7174496644295306,0.6617449664429528,0.6845637583892606,0.6419463087248312,0.6244966442953018,0.6546979865771803,0.6473154362416097,0.6567114093959725,0.69731543624161,0.5588628762541797
"(1020, 1030]",0.6350798959494599,0.5315436241610735,0.4697986577181208,0.7124161073825498,0.3140939597315437,0.7581939799331118,0.6642140468227421,0.642474916387959,0.6488294314381271,0.6474916387959864,0.6755852842809368,0.6687919463087241,0.6765886287625423,0.6257525083612036,0.6665551839464874,0.6010067114093954
"(1030, 1040]",0.71215510812826,0.5140939597315446,0.4580536912751676,0.6140939597315436,0.35719063545150465,0.7241610738255015,0.6885906040268447,0.678187919463087,0.6506711409395969,0.5768456375838912,0.681208053691274,0.6869565217391301,0.6624161073825496,0.5778523489932872,0.6120805369127496,0.6969798657718109
"(1040, 1050]",0.657004830917872,0.537123745819398,0.6538461538461534,0.6294314381270897,0.2618729096989971,0.7190635451505016,0.723411371237457,0.7498327759197319,0.6571906354515041,0.6063545150501669,0.5442953020134232,0.58695652173913,0.66020066889632,0.6367892976588616,0.6130434782608694,0.683612040133778
"(1050, 1060]",0.596196868008948,0.5778523489932881,0.6530201342281878,0.673489932885907,0.41208053691275165,0.7768456375838936,0.6845637583892613,0.654697986577181,0.6097315436241598,0.5909395973154359,0.7535117056856202,0.7453020134228192,0.6191275167785238,0.5929530201342276,0.6392617449664413,0.575167785234899
"(1060, 1070]",0.5935868754660701,0.5932885906040268,0.5939597315436237,0.6402684563758383,0.35302013422818795,0.7275167785234904,0.7197986577181215,0.6379194630872485,0.4684563758389256,0.5835570469798653,0.5674496644295297,0.7154362416107372,0.5969798657718112,0.6197986577181215,0.6278523489932871,0.5620805369127515
"(1070, 1080]",0.5235971757710872,0.567224080267558,0.6571906354515044,0.6264214046822726,0.3351170568561877,0.8107023411371248,0.6076923076923062,0.6304347826086953,0.5575250836120398,0.7117056856187295,0.5674496644295295,0.7013377926421398,0.6535117056856176,0.6739130434782609,0.6133779264214048,0.5936454849498318
"(1080, 1090]",0.6167039522744209,0.5976510067114091,0.6412751677852344,0.6174496644295288,0.296644295302014,0.7382550335570477,0.681879194630872,0.6228187919463081,0.525167785234898,0.5546979865771813,0.666889632107023,0.562080536912752,0.5892617449664416,0.6218120805369117,0.6345637583892609,0.598993288590604
"(1090, 1100]",0.4813571961222974,0.501006711409396,0.6845637583892614,0.6805369127516779,0.2812080536912754,0.6651006711409377,0.7322147651006717,0.714765100671141,0.6869127516778523,0.534228187919463,0.6171140939597305,0.5298657718120802,0.6714765100671131,0.6604026845637574,0.5651006711409391,0.7402684563758392
"(1100, 1110]",0.5109624674842064,0.5889632107023406,0.6020066889632103,0.6381270903010022,0.22976588628762576,0.7046822742474916,0.7250836120401344,0.6545150501672226,0.734782608695653,0.6404682274247488,0.6521739130434778,0.7066889632107004,0.5996655518394642,0.7237458193979934,0.44715719063545234,0.5682274247491639
"(1110, 1120]",0.6241610738255019,0.5510067114093954,0.6748322147650996,0.6989932885906033,0.3060402684563758,0.581879194630872,0.6822147651006705,0.659060402684564,0.6298657718120793,0.7255033557046975,0.6533557046979852,0.7161073825503349,0.520134228187919,0.6362416107382544,0.566442953020133,0.5536912751677854
"(1120, 1130]",0.6919360832404282,0.4889261744966447,0.6218120805369123,0.6684563758389246,0.3654362416107383,0.6456375838926172,0.6365771812080531,0.7268456375838925,0.6013422818791939,0.6238255033557037,0.6023489932885898,0.7523489932885914,0.5912751677852341,0.6577181208053694,0.5765100671140939,0.6154362416107372
"(1130, 1140]",0.6319910514541387,0.6578595317725741,0.6484949832775911,0.6414715719063538,0.3270903010033448,0.6909698996655516,0.6100334448160531,0.6999999999999985,0.562541806020067,0.6240802675585284,0.638461538461537,0.7083612040133775,0.47224080267558555,0.6836120401337789,0.6424749163879583,0.5347826086956525
"(1140, 1150]",0.6353467561521237,0.5208053691275164,0.5298657718120802,0.7419463087248314,0.40302013422818767,0.5194630872483227,0.6332214765100657,0.6392617449664413,0.5258389261744966,0.6563758389261746,0.6104026845637572,0.6875838926174489,0.6144295302013416,0.6406040268456368,0.5865771812080522,0.6248322147651003
"(1150, 1160]",0.6220735785953159,0.6434782608695648,0.6628762541806013,0.7371237458193991,0.4535117056856189,0.7317725752508367,0.6568561872909697,0.7725752508361204,0.5571906354515063,0.620066889632107,0.46120401337792605,0.7541806020066907,0.5331103678929757,0.6183946488294308,0.6418060200668886,0.6237458193979931
"(1160, 1170]",0.6088739746457845,0.5902684563758388,0.5895973154362407,0.7177852348993294,0.3463087248322147,0.7583892617449663,0.6744966442953013,0.6677852348993276,0.5332214765100673,0.4718120805369128,0.5771812080536909,0.7342281879194623,0.5825503355704699,0.6479865771812081,0.634228187919462,0.6446308724832212
"(1170, 1180]",0.5678598061148395,0.49664429530201426,0.5540268456375839,0.6449664429530195,0.23322147651006736,0.7624161073825508,0.6016778523489926,0.6634228187919453,0.5208053691275171,0.5875838926174505,0.5845637583892609,0.6959731543624171,0.6107382550335573,0.6181208053691275,0.641610738255033,0.5197986577181206
"(1180, 1190]",0.5343738387216646,0.4882943143812713,0.5956521739130419,0.6076923076923068,0.3110367892976586,0.6474916387959853,0.7244147157190634,0.7274247491638789,0.529431438127091,0.5953177257525079,0.5408026755852835,0.6531772575250833,0.5187290969899664,0.6638795986622069,0.5615384615384611,0.5183946488294314
