time_elapsed,replicate_1,replicate_2,replicate_3,replicate_4,replicate_5,replicate_6,replicate_7,replicate_8,replicate_9,replicate_10,replicate_11,replicate_12,time_elapsed.1,replicate_13,replicate_14,replicate_15
"(870, 880]",0.6265100671140933,0.6114093959731534,0.6140939597315422,0.6657718120805359,0.7399328859060389,0.6502609992542866,0.6785234899328856,0.7607382550335583,0.7553691275167783,0.7691275167785239,0.7181208053691274,0.5343027591349735,0.740119313944814,0.6791946308724828,0.7218493661446658,0.450335570469799
"(880, 890]",0.6862416107382541,0.5738255033557043,0.6155853840417597,0.7399328859060402,0.7429530201342271,0.7878448918717346,0.7312080536912753,0.8473154362416122,0.7073825503355703,0.799328859060404,0.7197986577181196,0.5398956002982852,0.6789709172259485,0.6211409395973142,0.5872483221476512,0.52248322147651
"(890, 900]",0.70334448160535,0.626421404682273,0.5878855444072826,0.7334448160535122,0.6702341137123735,0.7105165366034899,0.7287625418060198,0.743143812709029,0.6943143812709024,0.6759197324414714,0.7364548494983267,0.586770717205498,0.6666666666666649,0.7073578595317718,0.5789669267930125,0.4872909698996659
"(900, 910]",0.7392617449664426,0.5728187919463084,0.6659209545115571,0.7359060402684563,0.7288590604026844,0.7166293810589099,0.7570469798657723,0.803355704697988,0.6738255033557055,0.6231543624161064,0.707718120805369,0.645786726323637,0.5268456375838926,0.6147651006711401,0.44929157345264736,0.4167785234899334
"(910, 920]",0.6839464882943131,0.5481605351170572,0.5826830174656259,0.7488294314381276,0.6668896321070226,0.8167967298402048,0.7484949832775921,0.7441471571906354,0.8488294314381282,0.8013377926421412,0.7230769230769233,0.43887030843552577,0.5815681902638417,0.6311036789297644,0.48049052396878406,0.49297658862876254
"(920, 930]",0.65469798657718,0.6154362416107377,0.5850111856823252,0.7288590604026848,0.696979865771812,0.7565249813571926,0.7761744966442956,0.70704697986577,0.7936241610738263,0.8134228187919468,0.793288590604027,0.5339299030574214,0.6636838180462314,0.615436241610737,0.5607755406413111,0.5174496644295303
"(930, 940]",0.6382550335570463,0.6741610738255034,0.4686800894854584,0.6087248322147649,0.6912751677852339,0.7889634601043957,0.6748322147650998,0.6714765100671138,0.8255033557046985,0.7181208053691275,0.821812080536915,0.538031319910513,0.6569724086502595,0.6033557046979854,0.6942580164056644,0.47281879194630905
"(940, 950]",0.7571906354515053,0.6521739130434773,0.5759940542549237,0.6016722408026737,0.6979933110367886,0.6993682645856535,0.7100334448160538,0.7444816053511699,0.7762541806020077,0.7969899665551848,0.8110367892976605,0.49126718691936233,0.6387959866220714,0.6789297658862882,0.6949089557785187,0.4772575250836118
"(950, 960]",0.7771812080536917,0.6577181208053687,0.605518269947801,0.6687919463087242,0.6359060402684573,0.7527964205816523,0.7489932885906042,0.6929530201342265,0.7513422818791946,0.8214765100671156,0.773489932885907,0.5152870991797188,0.47688292319164804,0.6335570469798659,0.7170022371364638,0.5090604026845631
"(960, 970]",0.8114093959731561,0.6614093959731531,0.588366890380312,0.697986577181208,0.603020134228188,0.7796420581655449,0.6996644295302017,0.6889261744966435,0.8077181208053705,0.828523489932888,0.7959731543624168,0.3739746457867262,0.5760626398210283,0.6778523489932875,0.5779269202087998,0.4567114093959736
"(970, 980]",0.7906354515050158,0.6408026755852829,0.5726495726495714,0.7290969899665548,0.6086956521739125,0.6941657376439961,0.7478260869565212,0.7274247491638807,0.8016722408026756,0.6886287625418044,0.7782608695652178,0.6246748420661441,0.5741360089186166,0.7214046822742475,0.7369007803790378,0.5244147157190641
"(980, 990]",0.7744966442953017,0.6630872483221469,0.4701715137956745,0.7171140939597315,0.6208053691275162,0.7009694258016381,0.6822147651006711,0.7681208053691289,0.8409395973154388,0.7832214765100686,0.7258389261744956,0.48061148396718995,0.5607755406413106,0.6476510067114083,0.6815809097688273,0.5305369127516779
"(990, 1000]",0.7681208053691282,0.7073825503355698,0.5633855331841893,0.6778523489932882,0.6372483221476509,0.6681580909768808,0.7191275167785226,0.761409395973154,0.788590604026846,0.7446308724832214,0.6999999999999998,0.477628635346756,0.622296793437731,0.6550335570469785,0.6058911260253531,0.5503355704697986
"(1000, 1010]",0.814715719063546,0.6013377926421396,0.487179487179488,0.6414715719063531,0.5919732441471566,0.6272761055369729,0.6806020066889633,0.677926421404681,0.7682274247491655,0.8331103678929782,0.6160535117056858,0.3983649201040506,0.5124489037532517,0.6719063545150497,0.6889632107023381,0.5020066889632103
"(1010, 1020]",0.8664429530201359,0.6023489932885903,0.49386845039018956,0.671571906354514,0.6953020134228193,0.579045488441461,0.5597315436241614,0.6285234899328844,0.7986577181208065,0.8161073825503372,0.5966442953020133,0.3683818046234157,0.4839671886651743,0.6241610738255025,0.65626161278335,0.4548494983277594
"(1020, 1030]",0.6612040133779267,0.5311036789297655,0.32326621923937454,0.6536912751677841,0.6379194630872478,0.548866592344852,0.6247491638795976,0.7715719063545154,0.7585284280936457,0.8304347826086981,0.6872483221476496,0.33855331841908964,0.5774804905239683,0.5979933110367885,0.7188665175242331,0.4563758389261742
"(1030, 1040]",0.5503355704697978,0.560402684563758,0.5760626398210278,0.6486577181208041,0.7381270903010041,0.556674123788216,0.62986577181208,0.6157718120805367,0.7912751677852365,0.7580536912751673,0.5729096989966559,0.3875882571534743,0.5633855331841907,0.6087248322147651,0.6409395973154338,0.5322147651006711
"(1040, 1050]",0.7448160535117065,0.5224080267558529,0.5403195837978458,0.6394648829431422,0.7541806020066903,0.5667038275733944,0.5662207357859528,0.655852842809364,0.8083612040133785,0.738926174496644,0.6829431438127084,0.3641768859160162,0.5934596804162006,0.6622073578595304,0.6610925306577468,0.45752508361204025
"(1050, 1060]",0.7822147651006714,0.5288590604026839,0.47501864280387834,0.7644295302013426,0.661409395973154,0.4880686055182698,0.6181208053691281,0.6734899328859052,0.7281879194630874,0.7207357859531786,0.6302013422818784,0.5283370618941097,0.5775540641312434,0.6634228187919444,0.6666666666666645,0.46677852348993304
"(1060, 1070]",0.7546979865771807,0.6778523489932885,0.5555555555555547,0.5912751677852348,0.6201342281879193,0.5126771066368376,0.6060402684563748,0.7258389261744973,0.7372483221476509,0.6701342281879186,0.5432885906040263,0.29903057419836027,0.6946308724832196,0.6248322147650999,0.631245339299029,0.5409395973154362
"(1070, 1080]",0.6913043478260874,0.7123745819397994,0.55369751021925,0.6257525083612032,0.6066889632107012,0.48272017837235287,0.4267558528428095,0.6414715719063552,0.7157190635451492,0.6684563758389246,0.6361204013377912,0.2876254180602005,0.6577480490523947,0.6762541806020063,0.6376811594202887,0.4906354515050167
"(1080, 1090]",0.7046979865771816,0.6288590604026849,0.5626398210290825,0.5493288590604021,0.6610738255033557,0.3557046979865778,0.38859060402684564,0.6348993288590591,0.7288590604026848,0.7060200668896324,0.5862416107382546,0.41200596569724157,0.5525727069351224,0.635906040268455,0.6267710663683804,0.5359060402684558
"(1090, 1100]",0.7681208053691273,0.6208053691275155,0.5671140939597317,0.6416107382550332,0.7127516778523484,0.4858314690529461,0.4244966442953024,0.5976510067114085,0.7087248322147648,0.615771812080537,0.5778523489932877,0.24123788217748035,0.660328113348246,0.5775167785234888,0.6696495152870967,0.46644295302013566
"(1100, 1110]",0.6872909698996653,0.6588628762541792,0.5477517651430682,0.6384615384615374,0.7040133779264214,0.4942400594574508,0.5066889632107019,0.6254180602006676,0.7635451505016723,0.7301003344481599,0.5709030100334447,0.27127461910070627,0.6592344853214398,0.6050167224080271,0.6332218506131531,0.46187290969899625
"(1110, 1120]",0.7614093959731554,0.6332214765100665,0.5365398956002979,0.6597315436241625,0.6426174496644288,0.44481730052199875,0.5543624161073821,0.5577181208053691,0.8006711409395987,0.8352348993288604,0.5536912751677847,0.1950037285607759,0.6211782252050693,0.669463087248321,0.653243847874719,0.5322147651006717
"(1120, 1130]",0.7113712374581934,0.6153846153846143,0.6480238627889622,0.6721476510067106,0.6442953020134231,0.36987322893363145,0.5120805369127511,0.5657718120805365,0.6630872483221473,0.7664429530201333,0.6120805369127515,0.19313944817300546,0.6483967188665157,0.5895973154362413,0.6215510812826227,0.5161073825503353
"(1130, 1140]",0.6026845637583885,0.51979865771812,0.4834633965068747,0.6892976588628749,0.584615384615385,0.4916387959866217,0.4217391304347826,0.5668896321070226,0.6969899665551836,0.5849498327759203,0.5023411371237456,0.21144555927164624,0.5834262356001483,0.7043478260869551,0.6224451876625763,0.4270903010033443
"(1140, 1150]",0.7248322147651,0.47449664429530214,0.6114839671886627,0.587919463087247,0.6822147651006704,0.5544369873228925,0.531543624161074,0.6208053691275167,0.6956375838926172,0.5412751677852351,0.504026845637584,0.3214019388516025,0.48545861297539167,0.6379194630872476,0.6457867263236361,0.5375838926174493
"(1150, 1160]",0.6090301003344477,0.5816053511705684,0.6614641397250087,0.6337792642140464,0.7264214046822741,0.4340393905611291,0.46053511705685596,0.531772575250836,0.753511705685619,0.595317725752508,0.5277591973244142,0.18023039762170204,0.6436269044964681,0.6515050167224073,0.5603864734299516,0.5585284280936448
"(1160, 1170]",0.5473154362416102,0.5359060402684566,0.5816554809843391,0.5006711409395973,0.6315436241610735,0.46793437733035054,0.34161073825503396,0.4130872483221485,0.7372483221476513,0.6033557046979856,0.5023489932885904,0.23527218493661453,0.6021625652498114,0.6325503355704681,0.5216256524981361,0.4711409395973156
"(1170, 1180]",0.6755033557046976,0.480872483221477,0.6029082774049218,0.5624161073825492,0.5409395973154356,0.3829231916480242,0.5003355704697987,0.4728187919463099,0.792281879194632,0.6768456375838922,0.6278523489932872,0.21178225205070847,0.6875466070096926,0.6778523489932884,0.6793437733035029,0.4691275167785238
"(1180, 1190]",0.6525083612040137,0.41404682274247473,0.5574136008918619,0.6705685618729099,0.6180602006688956,0.3957636566332214,0.3953177257525084,0.42107023411371164,0.7926421404682287,0.5866220735785943,0.6458193979933106,0.14938684503901925,0.6038647342995159,0.7010033444816046,0.5507246376811584,0.46923076923077023
