Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(860, 870]",0.5949664429530201,0.7057046979865764,0.6359060402684561,0.6842281879194622,0.6588628762541803,0.7675585284280949,0.6622073578595306,0.7036789297658864,0.6073578595317719,0.6377926421404679,0.7020066889632102,0.5849498327759193
"(870, 880]",0.5591973244147151,0.7006688963210701,0.5297658862876251,0.7143812709030094,0.6412751677852336,0.6872483221476502,0.7214765100671134,0.7040268456375824,0.6097315436241609,0.5835570469798654,0.6842281879194617,0.500671140939597
"(880, 890]",0.5288590604026847,0.6872483221476504,0.570805369127517,0.765100671140939,0.6704697986577177,0.8043624161073833,0.7140939597315434,0.6999999999999996,0.7154362416107377,0.6661073825503352,0.6929530201342279,0.5610738255033557
"(890, 900]",0.5791946308724827,0.7151006711409394,0.5929530201342278,0.7322147651006705,0.7585284280936448,0.6759197324414704,0.6822742474916386,0.7809364548494994,0.636789297658862,0.5842809364548481,0.7140468227424741,0.5648829431438117
"(900, 910]",0.616053511705685,0.6648829431438116,0.677591973244147,0.8515050167224104,0.6553691275167773,0.6902684563758386,0.709731543624161,0.8466442953020158,0.5993288590604018,0.5640939597315436,0.6788590604026838,0.5738255033557044
"(910, 920]",0.5479865771812079,0.6718120805369122,0.6372483221476498,0.7986577181208061,0.7889632107023422,0.7782608695652182,0.7354515050167229,0.7846153846153849,0.6471571906354511,0.3180602006688965,0.7421404682274253,0.5688963210702348
"(920, 930]",0.453020134228189,0.628859060402684,0.6357859531772572,0.7701342281879197,0.7593959731543611,0.7634228187919468,0.844966442953022,0.7546979865771807,0.6647651006711399,0.4147651006711411,0.7855704697986582,0.5322147651006709
"(930, 940]",0.5806020066889621,0.5789297658862876,0.658389261744966,0.6625418060200658,0.6580536912751661,0.6724832214765085,0.7912751677852345,0.7647651006711406,0.741946308724833,0.6278523489932873,0.7667785234899324,0.630872483221475
"(940, 950]",0.5973154362416102,0.6996644295302008,0.6661073825503362,0.6691275167785221,0.7080267558528434,0.7478260869565231,0.771571906354515,0.7204013377926413,0.7645484949832783,0.6096989966555182,0.7505016722408024,0.7046822742474905
"(950, 960]",0.6889632107023403,0.6648829431438108,0.6684563758389254,0.6899665551839456,0.5463087248322142,0.7040268456375823,0.6882550335570465,0.8533557046979893,0.7479865771812076,0.6348993288590594,0.6348993288590603,0.6355704697986575
